MSISDN,Start Time,End Time,IP Address,MAC Address,Data Uploaded (KB),Data Downloaded (KB),Destination IP
9893676320,2026-02-23 05:23:00,2026-02-23 05:43:00,95.199.34.62,00:2f:b9:98:2a:7a,3623,59996,204.171.80.223
9899856984,2026-02-13 13:23:00,2026-02-13 15:14:00,228.71.157.228,05:61:56:d4:c0:13,7805,51693,9.148.115.195
9824745171,2026-02-08 22:23:00,2026-02-09 00:09:00,53.64.23.70,45:99:16:b4:17:a7,8283,26746,119.189.108.200
9819600133,2026-03-02 03:23:00,2026-03-02 03:48:00,85.120.168.218,36:5d:56:28:c9:9b,7947,38623,126.58.187.229
9821020539,2026-02-03 17:23:00,2026-02-03 19:22:00,212.52.85.95,16:85:a7:06:e8:7f,4053,18185,148.157.216.239
9876627028,2026-02-17 19:23:00,2026-02-17 20:29:00,126.190.43.36,8c:a3:27:f4:d1:da,1089,72205,100.18.245.59
9899809402,2026-02-04 19:23:00,2026-02-04 20:49:00,26.12.97.64,d9:2e:5a:45:b7:21,341,93859,34.220.228.213
9889638346,2026-02-18 02:23:00,2026-02-18 02:45:00,56.230.36.181,16:2a:49:64:ab:bb,7087,62396,48.89.114.53
9860883561,2026-02-08 20:23:00,2026-02-08 21:58:00,71.230.62.54,54:e9:a2:53:ae:dc,4112,40925,30.207.45.157
9849578856,2026-02-13 02:23:00,2026-02-13 02:54:00,205.108.13.91,15:13:25:89:1f:2d,4857,6363,160.83.194.237
9850752735,2026-02-14 08:23:00,2026-02-14 08:53:00,108.221.80.98,93:07:91:b0:85:2e,9906,23064,127.166.87.146
9880957015,2026-02-22 00:23:00,2026-02-22 01:55:00,14.108.193.77,df:59:dc:48:b9:9f,4191,83936,64.203.181.195
9836541458,2026-02-06 01:23:00,2026-02-06 02:27:00,188.125.106.128,12:4e:81:77:04:9c,2850,98067,220.6.66.70
9831839335,2026-02-16 00:23:00,2026-02-16 01:02:00,228.149.68.44,2e:14:4e:28:09:31,6937,50825,109.45.68.203
9841395376,2026-02-18 15:23:00,2026-02-18 15:30:00,131.157.200.140,08:7c:8e:a2:c5:88,6281,81743,191.239.229.203
9819600133,2026-02-17 23:23:00,2026-02-18 00:52:00,94.71.40.213,c7:ec:b8:67:75:5f,7734,55476,117.146.16.130
9811998679,2026-02-28 04:23:00,2026-02-28 05:09:00,97.98.195.12,13:5f:45:13:4b:cb,3190,31007,235.78.174.8
9820465375,2026-02-05 17:23:00,2026-02-05 18:11:00,75.226.133.107,2b:0f:12:16:6c:2f,6240,89889,45.85.143.33
9879955271,2026-02-08 06:23:00,2026-02-08 06:44:00,112.93.246.68,9c:f9:36:5b:4f:a1,6104,97948,189.137.156.40
9812419049,2026-02-19 01:23:00,2026-02-19 01:55:00,174.177.188.118,c1:5b:b4:7f:0e:b4,4367,17754,157.4.112.222
9851333872,2026-02-12 20:23:00,2026-02-12 20:25:00,195.239.31.105,94:5d:d0:01:85:0c,8636,96935,9.156.173.14
9868164535,2026-02-12 15:23:00,2026-02-12 17:13:00,92.76.48.191,9d:a3:10:38:ff:f3,7791,14575,199.34.68.98
9848932528,2026-02-18 03:23:00,2026-02-18 05:19:00,196.197.11.78,d6:3e:c6:08:d9:4d,4104,11560,147.158.31.182
9877434873,2026-02-10 22:23:00,2026-02-11 00:00:00,159.229.150.202,c9:cf:20:bf:cb:5c,5854,99625,225.74.46.160
9882620450,2026-02-19 22:23:00,2026-02-19 23:19:00,17.223.229.176,b7:28:ac:17:2c:c5,4722,9708,188.22.171.140
9823285884,2026-02-13 03:23:00,2026-02-13 03:24:00,207.250.152.16,00:39:6f:16:77:8a,7449,86752,153.202.193.168
9840196556,2026-02-15 04:23:00,2026-02-15 06:13:00,151.14.80.159,33:be:62:2b:3b:30,5116,72500,217.182.238.231
9895134332,2026-02-11 07:23:00,2026-02-11 07:49:00,80.95.209.126,d6:9a:8e:82:c7:7d,5507,181,81.164.104.254
9898327315,2026-02-24 00:23:00,2026-02-24 02:13:00,109.87.176.88,c3:08:ed:94:01:4c,9951,20923,13.19.218.210
9800978820,2026-02-14 14:23:00,2026-02-14 14:38:00,241.226.21.84,52:85:65:2c:d3:19,133,13079,55.165.10.164
9875655125,2026-02-17 02:23:00,2026-02-17 03:48:00,69.98.19.2,d4:c4:b1:1b:c7:22,6740,17757,48.146.172.8
9872423884,2026-02-10 03:23:00,2026-02-10 04:54:00,202.154.121.20,db:07:c1:84:3e:29,93,6982,81.141.197.8
9868501429,2026-02-22 17:23:00,2026-02-22 18:08:00,170.222.251.177,29:ed:a0:51:92:f1,9186,52000,62.158.158.125
9895171870,2026-02-21 12:23:00,2026-02-21 14:20:00,239.192.211.137,45:da:e3:6a:52:a8,9189,28551,195.105.29.242
9876627028,2026-03-01 01:23:00,2026-03-01 03:12:00,79.44.30.102,a1:73:ff:32:70:31,7927,89744,104.205.140.179
9818506716,2026-02-21 16:23:00,2026-02-21 17:02:00,240.55.93.55,45:d8:b8:93:86:25,6006,88383,184.177.91.132
9873872148,2026-02-28 19:23:00,2026-02-28 20:59:00,188.130.161.237,ef:96:79:b5:16:cd,4744,78082,52.146.206.191
9850643171,2026-02-24 16:23:00,2026-02-24 17:03:00,75.230.34.35,81:02:c9:ce:76:3f,6026,70514,216.248.89.179
9860883561,2026-02-04 05:23:00,2026-02-04 05:24:00,61.56.95.90,b2:21:b3:30:89:09,3564,21149,89.201.38.18
9821020539,2026-03-01 12:23:00,2026-03-01 12:56:00,141.220.69.185,d3:72:4b:c8:ab:b7,9632,8048,125.169.214.176
9826758692,2026-02-08 22:23:00,2026-02-08 23:04:00,55.211.123.66,98:5a:f2:e3:70:f7,3634,65037,194.152.160.109
9815654527,2026-02-22 02:23:00,2026-02-22 02:44:00,253.241.233.128,d7:ae:60:01:c2:d8,8282,97128,124.119.20.8
9848175496,2026-02-04 11:23:00,2026-02-04 13:13:00,24.128.191.15,18:d3:36:48:c5:c1,5184,32473,31.223.106.114
9878390847,2026-02-25 17:23:00,2026-02-25 17:51:00,26.76.157.40,f4:f1:66:03:e9:4a,1926,69562,27.145.106.18
9889083863,2026-02-27 23:23:00,2026-02-28 00:35:00,137.178.116.82,a8:ca:4a:7c:31:09,4070,67579,151.22.118.49
9857262849,2026-02-20 18:23:00,2026-02-20 19:51:00,133.36.243.77,3d:95:d6:91:7a:3e,1635,31881,183.14.5.19
9880988516,2026-02-21 20:23:00,2026-02-21 21:35:00,203.115.168.151,f2:b3:61:6f:65:17,1779,16132,201.115.67.143
9836713695,2026-02-17 17:23:00,2026-02-17 19:00:00,124.2.27.218,7d:26:cb:b5:5d:6d,4597,49867,57.79.249.91
9838156149,2026-02-24 21:23:00,2026-02-24 21:24:00,25.195.218.66,78:9d:da:7f:f4:91,304,56467,20.2.168.192
9801128059,2026-02-16 04:23:00,2026-02-16 05:29:00,129.167.218.89,35:27:29:01:8e:0a,5197,65375,43.0.31.17
9809521456,2026-02-26 20:23:00,2026-02-26 21:07:00,98.178.67.227,ed:00:38:63:fc:13,2231,45187,182.6.12.203
9819600133,2026-03-02 09:23:00,2026-03-02 10:12:00,171.96.105.145,e9:3d:03:dd:a1:1d,656,28113,191.207.0.183
9869222196,2026-02-22 02:23:00,2026-02-22 02:44:00,34.229.210.182,15:04:9a:6c:a6:fd,7681,89849,45.51.220.181
9811775891,2026-02-03 17:23:00,2026-02-03 19:09:00,158.133.249.199,e6:40:34:50:34:70,8443,54526,138.147.226.168
9834309805,2026-02-16 22:23:00,2026-02-16 22:45:00,91.74.235.87,cb:18:87:e7:d9:2e,5814,41684,85.217.211.115
9861796405,2026-02-12 17:23:00,2026-02-12 18:01:00,6.52.183.38,fd:38:c3:3f:f4:b5,1601,8010,86.157.104.221
9833754330,2026-02-10 11:23:00,2026-02-10 12:07:00,238.19.72.226,5a:a0:83:38:f7:ac,5424,16143,64.85.63.149
9825546659,2026-02-23 21:23:00,2026-02-23 22:33:00,217.92.47.109,50:15:56:df:b8:b9,5513,75339,55.125.251.247
9874016400,2026-02-24 01:23:00,2026-02-24 02:31:00,185.131.37.252,64:04:ea:ff:91:2a,3539,84781,230.26.199.238
9810433218,2026-02-08 12:23:00,2026-02-08 13:11:00,142.182.76.115,20:dc:75:cd:ec:32,3694,15534,72.56.139.218
9861586578,2026-02-08 00:23:00,2026-02-08 02:12:00,73.206.118.112,27:fe:c4:ff:25:73,6396,48883,12.84.181.35
9893174612,2026-02-26 15:23:00,2026-02-26 16:45:00,193.236.40.198,a4:d0:df:ea:f0:53,4151,77391,58.106.196.91
9882071518,2026-02-02 11:23:00,2026-02-02 11:39:00,147.62.64.133,d4:67:df:cb:63:10,7279,62612,19.164.132.35
9899049027,2026-02-06 19:23:00,2026-02-06 20:12:00,227.167.5.10,34:59:91:3c:b8:10,8522,1111,215.154.142.66
9887769453,2026-02-28 06:23:00,2026-02-28 08:17:00,45.175.148.182,44:b5:9d:99:6d:64,9058,12784,108.68.243.173
9870348247,2026-02-04 04:23:00,2026-02-04 04:45:00,198.74.23.233,d8:80:20:ba:f7:ce,1212,62226,235.163.97.158
9800471138,2026-02-09 17:23:00,2026-02-09 19:19:00,53.79.122.237,f6:85:fe:dc:3d:91,7550,85307,30.19.46.193
9838156149,2026-02-12 14:23:00,2026-02-12 15:21:00,107.250.131.46,32:1d:9a:23:b1:5e,176,37562,121.72.208.152
9827849808,2026-02-16 00:23:00,2026-02-16 01:37:00,64.240.155.148,1a:16:7a:cf:c5:5b,713,83029,153.85.150.69
9809743953,2026-02-19 21:23:00,2026-02-19 23:13:00,93.137.47.159,ba:2d:37:66:cb:eb,4055,48631,133.77.128.44
9896965328,2026-02-07 07:23:00,2026-02-07 09:19:00,86.11.242.126,b2:75:01:80:f6:52,1771,60565,220.252.208.25
9876038597,2026-02-20 14:23:00,2026-02-20 15:03:00,214.223.83.105,04:0a:a1:a0:be:fa,1729,62552,72.99.210.176
9841395376,2026-02-20 21:23:00,2026-02-20 22:29:00,23.67.208.21,db:0a:21:f7:c1:4b,6161,96727,215.178.38.167
9820377889,2026-02-03 01:23:00,2026-02-03 01:43:00,93.221.126.35,16:2f:77:f6:a4:6d,8810,37689,159.108.90.35
9810310518,2026-02-28 09:23:00,2026-02-28 09:58:00,119.183.122.171,e6:48:71:6c:0b:8b,953,6051,214.111.192.238
9823511615,2026-02-25 19:23:00,2026-02-25 19:26:00,103.252.82.50,a2:59:c6:3e:58:e8,3874,92032,233.241.243.108
9872423884,2026-02-07 09:23:00,2026-02-07 11:22:00,223.85.80.181,53:2f:83:6d:29:93,834,52201,55.180.3.76
9820377889,2026-02-16 07:23:00,2026-02-16 08:59:00,213.248.157.185,f1:aa:c6:aa:94:e6,8028,19167,128.176.109.83
9859407816,2026-03-03 15:23:00,2026-03-03 17:10:00,57.101.133.226,25:ae:1e:df:89:b1,3742,76801,117.110.251.5
9889638346,2026-03-01 02:23:00,2026-03-01 02:27:00,232.135.200.241,ff:35:a0:17:e3:35,9370,4870,201.142.114.191
9811998679,2026-02-21 02:23:00,2026-02-21 03:53:00,139.61.136.160,dd:0d:19:50:65:21,7408,15366,213.129.25.29
9856464170,2026-02-12 11:23:00,2026-02-12 12:54:00,37.199.74.79,bd:9e:47:87:8f:86,5855,61755,117.37.91.24
9848932528,2026-02-08 21:23:00,2026-02-08 22:35:00,210.141.249.39,5a:36:03:9e:ee:7c,3922,53108,253.221.41.118
9852427868,2026-02-18 04:23:00,2026-02-18 04:35:00,16.41.83.148,55:81:55:ee:87:34,1575,69145,95.11.139.105
9819399091,2026-02-04 13:23:00,2026-02-04 13:37:00,86.115.5.164,87:a1:78:f7:e3:04,1074,73225,190.84.161.136
9837826398,2026-02-24 05:23:00,2026-02-24 05:45:00,82.196.194.217,67:9e:76:88:24:65,4284,2922,134.236.29.49
9843039117,2026-02-08 10:23:00,2026-02-08 12:10:00,194.11.89.192,fb:4e:bb:02:15:f1,7912,79124,219.117.20.60
9867525459,2026-02-17 11:23:00,2026-02-17 12:27:00,72.202.173.122,0f:6b:46:cb:d7:67,6746,74821,96.106.42.214
9867525459,2026-02-07 09:23:00,2026-02-07 11:19:00,217.75.243.39,7e:2a:b9:fd:f7:d7,8566,5064,246.136.140.139
9836690967,2026-02-16 21:23:00,2026-02-16 22:11:00,244.184.162.204,57:31:3d:4b:ef:f5,4764,53632,101.96.193.216
9849578856,2026-02-20 21:23:00,2026-02-20 23:03:00,188.209.87.92,4c:f9:80:3d:b7:65,4949,62567,97.117.66.19
9850983930,2026-02-02 20:23:00,2026-02-02 20:59:00,188.39.198.243,78:1c:84:1a:36:ea,7891,10487,242.112.137.22
9840196556,2026-02-26 04:23:00,2026-02-26 06:14:00,106.15.116.67,84:a1:c7:f0:a2:e0,2396,73327,126.20.19.250
9811592124,2026-02-23 09:23:00,2026-02-23 10:45:00,90.29.15.245,00:9f:51:5a:32:5f,3734,16552,218.69.149.238
9856464170,2026-02-19 01:23:00,2026-02-19 01:59:00,251.71.215.103,4d:3f:15:70:9b:83,7383,39489,47.186.9.253
9878390847,2026-03-03 12:23:00,2026-03-03 14:16:00,163.3.148.59,7b:47:e6:12:22:6c,9742,55309,69.227.195.198
9885574443,2026-02-22 02:23:00,2026-02-22 04:02:00,74.53.158.204,b3:fc:db:d5:18:c9,8362,79010,253.241.34.226
9871093248,2026-02-14 05:23:00,2026-02-14 05:37:00,118.29.19.79,77:56:fc:da:6c:5f,6346,78899,71.90.224.1
9875161369,2026-02-04 22:23:00,2026-02-04 22:33:00,60.254.8.198,c2:5a:52:21:23:71,9944,86316,52.75.231.216
9873763116,2026-02-07 05:23:00,2026-02-07 07:23:00,210.40.125.164,d3:bb:93:c3:5e:e0,5396,2123,17.169.108.13
9878390847,2026-02-16 14:23:00,2026-02-16 15:09:00,27.165.205.58,3c:bd:ca:89:10:e2,9983,40400,61.20.130.242
9857871331,2026-02-06 08:23:00,2026-02-06 08:27:00,181.48.29.122,61:70:af:7a:eb:1c,8255,27046,215.150.183.202
9880531003,2026-02-07 23:23:00,2026-02-08 01:18:00,177.185.152.28,1a:56:bd:f0:a4:6b,2962,82922,44.214.72.202
9867749649,2026-02-05 10:23:00,2026-02-05 11:35:00,32.166.78.56,69:d5:7c:09:b7:4c,5908,25706,173.246.213.213
9854516808,2026-03-02 05:23:00,2026-03-02 06:05:00,18.64.70.160,30:dc:a0:df:d4:88,5201,47314,42.107.222.41
9896965328,2026-02-21 14:23:00,2026-02-21 16:03:00,70.33.162.188,f9:1d:2f:55:a2:e1,6509,91857,27.47.113.5
9880988516,2026-02-18 20:23:00,2026-02-18 21:24:00,9.103.82.108,38:64:24:5f:0f:57,4784,47128,47.5.116.56
9809477752,2026-02-21 07:23:00,2026-02-21 08:35:00,146.15.42.130,66:39:c2:de:24:2a,1820,65843,32.224.213.74
9812419049,2026-02-24 21:23:00,2026-02-24 23:20:00,5.140.75.78,82:f9:67:55:b7:9b,9138,91751,20.25.14.205
9809743953,2026-02-21 14:23:00,2026-02-21 15:04:00,124.181.164.103,7a:d6:be:39:ab:53,720,41813,19.166.244.39
9871093248,2026-02-20 08:23:00,2026-02-20 10:04:00,196.205.61.124,40:d2:42:44:64:d1,8130,37364,175.154.167.253
9840196556,2026-02-17 12:23:00,2026-02-17 13:16:00,66.213.99.237,96:3b:73:f1:57:9d,6780,7502,183.59.55.195
9810310518,2026-03-02 13:23:00,2026-03-02 14:01:00,123.122.164.184,83:d5:c6:18:fe:b3,1958,85203,108.11.192.37
9875946474,2026-02-05 12:23:00,2026-02-05 12:47:00,201.18.249.71,f1:53:5f:60:d7:23,4053,94105,61.205.35.105
9863421607,2026-03-02 21:23:00,2026-03-02 22:21:00,66.33.194.203,b4:16:0f:87:1f:5e,9502,80408,207.28.121.174
9895171870,2026-03-03 18:23:00,2026-03-03 19:19:00,142.27.79.130,10:2f:b6:c5:df:7c,1344,26730,23.230.14.123
9892127799,2026-02-10 02:23:00,2026-02-10 03:12:00,159.83.32.34,65:91:0c:3f:07:58,1562,88415,237.254.215.213
9827484677,2026-02-05 20:23:00,2026-02-05 21:39:00,125.184.122.20,7c:46:a2:c5:d5:01,9124,37194,166.200.126.150
9838156149,2026-02-09 19:23:00,2026-02-09 20:25:00,140.221.100.18,7e:94:c9:62:aa:62,7612,28730,240.79.215.17
9833754330,2026-02-27 12:23:00,2026-02-27 14:23:00,232.29.102.78,6b:80:b6:33:68:aa,3970,22295,72.216.90.10
9867749649,2026-02-03 04:23:00,2026-02-03 05:52:00,232.111.77.49,1a:9c:de:77:be:83,1282,67243,84.36.72.4
9877360260,2026-02-14 13:23:00,2026-02-14 13:25:00,150.138.146.236,71:40:ec:4d:92:06,2825,86189,203.7.254.239
9870348247,2026-02-15 09:23:00,2026-02-15 10:51:00,61.10.211.139,f7:31:cc:c7:ed:68,2323,10471,67.95.61.191
9820377889,2026-02-27 16:23:00,2026-02-27 16:48:00,168.90.49.85,4b:a2:2d:4c:22:45,7905,51814,75.207.37.245
9820465375,2026-02-24 07:23:00,2026-02-24 08:14:00,72.22.72.53,6e:d8:f4:06:f0:a2,1949,6780,176.157.244.164
9803413164,2026-02-05 19:23:00,2026-02-05 19:46:00,159.138.146.243,a7:92:72:0f:e6:09,3896,54439,63.168.87.226
9811998679,2026-02-25 07:23:00,2026-02-25 08:59:00,32.201.63.129,57:d4:69:78:c3:da,3680,69362,81.202.25.65
9811775891,2026-02-16 12:23:00,2026-02-16 14:01:00,160.175.208.178,fe:2e:96:fe:b3:79,3716,97785,178.200.78.197
9869901627,2026-03-01 15:23:00,2026-03-01 16:29:00,109.228.138.138,e1:9e:c4:a8:a6:4c,3756,54031,114.5.98.243
9892127799,2026-02-27 15:23:00,2026-02-27 17:18:00,216.117.55.69,99:a2:3f:0c:cc:1c,8456,92052,195.192.120.3
9833754330,2026-02-20 05:23:00,2026-02-20 07:23:00,237.40.40.110,d1:bc:66:41:eb:c9,278,52251,194.113.18.117
9816658760,2026-02-17 04:23:00,2026-02-17 05:01:00,38.213.95.68,ce:7e:2a:51:19:06,3420,78099,79.127.0.131
9892832764,2026-02-14 22:23:00,2026-02-14 23:17:00,125.16.208.57,14:8a:67:9b:cd:bb,4438,78176,76.200.247.200
9809743953,2026-02-14 21:23:00,2026-02-14 22:45:00,181.66.140.41,3f:9d:77:86:20:f1,1149,80997,242.191.110.161
9837346706,2026-03-03 21:23:00,2026-03-03 22:14:00,18.116.242.5,97:24:22:a1:46:ee,1231,62526,61.110.62.174
9810310518,2026-02-20 01:23:00,2026-02-20 02:11:00,163.86.21.41,db:ef:bd:98:8d:25,8368,37701,160.127.1.99
9861796405,2026-02-09 21:23:00,2026-02-09 21:26:00,88.202.116.216,8d:42:3b:d6:07:3b,1667,22061,32.87.119.175
9899809402,2026-02-12 15:23:00,2026-02-12 16:22:00,82.109.230.244,ec:6f:7e:f3:59:1f,2704,37342,151.238.58.73
9893745299,2026-02-18 13:23:00,2026-02-18 14:34:00,199.133.147.114,d5:b1:67:da:14:23,5437,49527,150.186.11.64
9867468071,2026-02-21 21:23:00,2026-02-21 21:27:00,110.48.62.80,40:d3:17:7e:22:f8,8893,29824,177.73.52.228
9874074821,2026-03-03 14:23:00,2026-03-03 14:24:00,199.22.3.31,a7:b9:61:4a:f8:32,8344,80027,141.172.144.184
9800766177,2026-02-23 19:23:00,2026-02-23 21:21:00,53.171.203.92,64:5f:35:55:2e:ae,9151,24727,191.52.114.44
9821818835,2026-02-05 08:23:00,2026-02-05 09:57:00,28.135.128.82,6e:b2:13:1c:5b:4d,7317,7652,236.127.151.233
9838156149,2026-02-19 07:23:00,2026-02-19 08:01:00,160.35.135.79,ff:e4:48:9e:c3:3c,729,10108,248.161.144.104
9847143455,2026-02-16 14:23:00,2026-02-16 14:49:00,37.53.19.18,14:51:8e:c2:ed:66,3717,12009,155.47.250.218
9879740344,2026-02-26 23:23:00,2026-02-27 01:02:00,252.148.155.248,14:e0:1e:cd:6c:23,8493,78459,143.106.162.125
9843524082,2026-02-25 14:23:00,2026-02-25 15:17:00,232.192.124.135,5e:d7:11:80:28:51,6031,66185,239.232.173.82
9823226025,2026-02-04 16:23:00,2026-02-04 17:09:00,165.180.222.23,eb:87:5b:da:66:b7,8462,22531,170.96.237.111
9876038597,2026-02-17 06:23:00,2026-02-17 06:32:00,3.176.186.20,69:ed:45:b2:72:20,560,47696,217.196.216.213
9875161369,2026-02-26 01:23:00,2026-02-26 03:13:00,248.91.137.121,58:6f:0e:d5:f3:d8,8466,50380,232.6.20.250
9812419049,2026-02-22 22:23:00,2026-02-23 00:08:00,67.69.96.152,7a:81:d1:bc:b1:ef,3549,41508,64.171.28.111
9851370985,2026-02-14 11:23:00,2026-02-14 12:39:00,47.14.108.229,fc:c0:2f:d5:d4:b5,6301,28441,38.93.162.50
9815654527,2026-02-24 12:23:00,2026-02-24 13:02:00,101.145.242.73,3f:32:87:08:1b:25,8473,76688,150.220.149.113
9833754330,2026-02-10 14:23:00,2026-02-10 14:28:00,235.244.78.214,70:9b:97:0b:c2:14,5698,24533,187.202.84.123
9869222196,2026-02-19 19:23:00,2026-02-19 20:00:00,192.11.232.225,5e:24:1e:1d:93:fd,6305,27673,178.81.33.153
9883503056,2026-02-28 05:23:00,2026-02-28 07:20:00,155.228.245.9,9c:aa:63:33:65:86,7150,36160,25.19.23.42
9890229413,2026-02-23 22:23:00,2026-02-23 23:54:00,221.173.238.142,46:5d:1c:74:ea:17,7705,10268,130.98.109.214
9808613171,2026-02-17 14:23:00,2026-02-17 14:50:00,127.232.220.235,fd:99:7b:ea:cf:2e,3318,82899,32.230.184.218
9879955271,2026-02-11 01:23:00,2026-02-11 02:44:00,179.72.179.59,ec:53:3c:b4:75:61,5203,19873,52.187.79.77
9821020539,2026-03-04 05:23:00,2026-03-04 07:22:00,216.98.5.216,ac:7e:d3:22:4a:36,6424,27726,82.67.17.127
9880988516,2026-02-16 17:23:00,2026-02-16 18:05:00,60.180.240.213,e3:02:3b:7f:1c:c6,6845,9164,33.86.41.189
9891905865,2026-02-21 16:23:00,2026-02-21 17:21:00,139.246.110.37,42:1a:f1:a9:8d:cd,6230,39603,79.229.19.111
9803432445,2026-03-03 08:23:00,2026-03-03 08:50:00,159.18.197.244,5d:9e:b5:b6:9e:88,679,75093,159.186.227.206
9836541458,2026-02-17 01:23:00,2026-02-17 01:41:00,61.61.242.101,e8:e9:ca:f8:43:cd,5465,18737,221.80.227.195
9837826398,2026-02-22 22:23:00,2026-02-22 22:24:00,130.138.27.252,41:08:16:02:7e:f2,1735,20444,21.88.159.224
9885574443,2026-02-14 04:23:00,2026-02-14 04:52:00,143.207.235.41,53:ae:0e:1f:c2:2b,4662,77385,70.195.124.71
9868164535,2026-03-01 16:23:00,2026-03-01 17:40:00,201.61.120.186,d2:39:6d:8e:e7:53,8219,14259,158.219.156.202
9884251354,2026-02-13 05:23:00,2026-02-13 06:00:00,177.222.78.58,83:af:57:64:5f:93,7516,72026,32.180.7.171
9839421047,2026-02-21 19:23:00,2026-02-21 20:54:00,150.247.248.240,ed:bf:21:07:13:c6,2250,5141,241.13.56.56
9874016400,2026-03-03 12:23:00,2026-03-03 13:06:00,171.44.99.127,9c:e4:4c:ae:e7:19,8121,76060,125.252.123.248
9852427868,2026-02-15 07:23:00,2026-02-15 08:29:00,66.251.68.138,65:97:cb:80:14:ca,5450,50682,15.84.243.235
9844935348,2026-02-04 07:23:00,2026-02-04 09:23:00,3.14.21.142,06:24:eb:df:cf:f3,5157,38070,14.234.191.81
9854516808,2026-02-07 01:23:00,2026-02-07 01:49:00,23.38.26.111,7c:80:4c:82:3f:4a,8365,74242,72.145.183.49
9854516808,2026-02-20 09:23:00,2026-02-20 11:23:00,216.1.134.64,ab:3d:3f:b3:c3:1e,7853,45186,183.17.153.105
9881219136,2026-02-03 14:23:00,2026-02-03 15:20:00,254.150.144.232,25:88:a3:db:d8:e4,1997,11422,222.67.132.183
9830923271,2026-02-21 13:23:00,2026-02-21 14:58:00,140.175.201.109,5a:45:ec:87:f1:bd,8860,99277,228.136.22.152
9806594013,2026-03-02 19:23:00,2026-03-02 20:46:00,203.36.42.249,3f:3f:55:d5:84:4b,5213,72210,48.124.55.31
9809134316,2026-02-23 02:23:00,2026-02-23 02:36:00,232.136.198.217,94:f6:a2:e2:90:e0,5665,10835,59.182.251.180
9811998679,2026-02-11 10:23:00,2026-02-11 12:18:00,40.45.48.107,e6:81:61:34:15:4b,7459,44108,110.84.237.100
9864160529,2026-02-22 01:23:00,2026-02-22 03:19:00,171.194.112.109,df:79:25:26:37:4b,5964,11942,62.170.224.146
9811592124,2026-02-28 22:23:00,2026-02-28 23:58:00,37.129.6.38,a8:40:49:a3:6b:f7,7808,73797,33.112.207.108
9877449058,2026-02-11 04:23:00,2026-02-11 04:58:00,143.220.60.234,9e:58:48:6c:73:33,3539,17115,17.105.174.163
9836690967,2026-02-24 23:23:00,2026-02-25 00:25:00,211.92.5.130,26:a6:8f:3a:b3:5b,7313,58352,85.121.244.126
9867525459,2026-02-28 11:23:00,2026-02-28 12:35:00,135.63.185.200,d9:db:03:dd:39:7d,4831,2426,59.69.52.27
9878390847,2026-02-13 08:23:00,2026-02-13 10:11:00,111.25.86.101,86:bf:8e:75:a3:74,3225,98805,196.161.148.136
9875588675,2026-02-26 17:23:00,2026-02-26 17:55:00,98.148.78.32,2b:ca:a2:1b:4d:a2,9191,98946,4.39.173.24
9871093248,2026-02-17 14:23:00,2026-02-17 15:22:00,225.242.166.57,0e:0c:c8:21:44:a3,7526,73520,63.32.197.62
9839005329,2026-02-07 19:23:00,2026-02-07 20:34:00,164.153.3.54,1e:fe:be:fd:50:f6,367,82955,43.131.181.15
9811116152,2026-02-10 12:23:00,2026-02-10 13:23:00,164.42.234.52,ef:91:9a:33:09:d4,1437,10078,92.119.254.51
9874016400,2026-02-14 21:23:00,2026-02-14 22:25:00,198.33.92.46,7f:3c:10:40:27:91,9687,85810,33.62.176.95
9891905865,2026-02-15 06:23:00,2026-02-15 07:19:00,119.240.176.58,70:df:4f:8e:f4:a3,1540,50613,205.73.222.127
9840084271,2026-02-28 21:23:00,2026-02-28 21:50:00,236.199.128.234,89:11:8c:3e:ec:e4,7084,28198,48.197.170.218
9838851606,2026-03-03 21:23:00,2026-03-03 21:33:00,6.88.146.62,dc:4d:43:cd:d2:e5,4505,55649,230.94.41.89
9856049451,2026-02-16 00:23:00,2026-02-16 02:18:00,172.12.245.139,9d:24:b2:5e:d2:ab,407,84487,5.254.140.179
9893745299,2026-02-26 04:23:00,2026-02-26 04:46:00,221.145.236.96,4d:a5:ad:cc:f6:5a,5535,57627,194.108.73.70
9857871331,2026-02-28 16:23:00,2026-02-28 18:11:00,9.50.200.91,9f:cc:76:b4:cc:9a,41,75313,197.194.168.35
9821465840,2026-02-27 19:23:00,2026-02-27 20:35:00,108.118.107.221,dd:a9:58:98:a3:59,9036,40201,202.79.79.59
9871012269,2026-02-05 08:23:00,2026-02-05 08:51:00,139.44.147.58,d9:8d:bf:31:4f:af,2533,16540,234.151.106.59
9879955271,2026-02-26 11:23:00,2026-02-26 11:57:00,13.23.132.102,f3:a0:c0:57:36:cc,7631,64990,189.158.36.165
9815654527,2026-02-03 19:23:00,2026-02-03 21:14:00,108.29.121.218,f4:6c:8d:40:ac:45,3004,23095,34.196.117.189
9849947174,2026-02-04 16:23:00,2026-02-04 18:16:00,56.150.170.218,7d:dd:ef:3a:f3:c0,4999,28493,252.229.243.224
9813518233,2026-02-12 21:23:00,2026-02-12 21:25:00,42.92.41.127,4a:0d:91:76:59:27,4008,23803,141.189.32.145
9899809402,2026-02-19 22:23:00,2026-02-19 22:50:00,52.67.39.181,0b:65:7a:50:ee:01,6346,57123,44.248.192.152
